clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.065995	0.063078	0.071022	0.059808	0.071646	0.064489	0.064436	0.059842	0.058612	0.062393	0.075976	0.059562	0.070235	0.065327	0.071460	0.067821
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.064560	0.062266	0.070938	0.058586	0.067458	0.063028	0.063186	0.058819	0.056699	0.063795	0.069532	0.066126	0.070735	0.068112	0.071304	0.064865
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.062444	0.056822	0.061787	0.053965	0.067200	0.057458	0.057415	0.053415	0.052072	0.059530	0.073368	0.061546	0.067780	0.061125	0.068353	0.066739
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella	0.026583	0.030039	0.031014	0.022906	0.027970	0.026340	0.025040	0.027421	0.026233	0.024579	0.032275	0.025963	0.027542	0.027260	0.030205	0.027861
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum	0.025804	0.026776	0.027981	0.021881	0.028327	0.024570	0.023624	0.024440	0.023654	0.023968	0.031706	0.025254	0.027677	0.026125	0.028886	0.027074
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia	0.025372	0.026548	0.029771	0.023106	0.028402	0.025606	0.024699	0.024922	0.023865	0.024190	0.030565	0.027750	0.027375	0.027102	0.030287	0.028232
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia_extructa	0.034326	0.032264	0.035209	0.028601	0.035026	0.032221	0.029778	0.029314	0.027950	0.031704	0.040825	0.029288	0.036257	0.031605	0.037488	0.037246
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus	0.033573	0.039784	0.039326	0.029865	0.036541	0.033106	0.032115	0.035701	0.034483	0.031512	0.042654	0.037970	0.035744	0.037729	0.038800	0.037284
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796	0.040981	0.042608	0.042684	0.032743	0.042375	0.037520	0.035646	0.040352	0.038044	0.037846	0.047615	0.035243	0.044374	0.037143	0.042940	0.040191
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0.026982	0.031334	0.035908	0.028202	0.030081	0.031027	0.031956	0.028766	0.026880	0.027191	0.031556	0.030030	0.029436	0.033721	0.032988	0.031408
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0.029512	0.030286	0.032515	0.024530	0.031055	0.028088	0.025568	0.028296	0.026723	0.027026	0.034027	0.023041	0.031058	0.026249	0.031933	0.029224
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0.028675	0.028437	0.029984	0.023713	0.030170	0.026489	0.024990	0.025905	0.024814	0.026652	0.033077	0.024945	0.030713	0.025920	0.031015	0.029660
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis	0.026032	0.031832	0.031496	0.022179	0.029062	0.025831	0.025744	0.029522	0.027805	0.023476	0.034456	0.026791	0.028003	0.028621	0.030128	0.028456
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma	0.024450	0.025349	0.026419	0.018874	0.025791	0.022898	0.019647	0.023009	0.021964	0.022000	0.028721	0.020092	0.026365	0.021172	0.027624	0.023594
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa	0.026858	0.027302	0.028801	0.021681	0.029267	0.025087	0.025262	0.026057	0.024552	0.023636	0.035193	0.025074	0.028995	0.026953	0.029573	0.028970
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia	0.084008	0.085066	0.091769	0.076304	0.089566	0.083297	0.082346	0.081967	0.077712	0.080605	0.093189	0.075030	0.089690	0.082085	0.091599	0.087572
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia|s__Eggerthia_catenaformis	0.056964	0.067489	0.068195	0.050977	0.059709	0.056992	0.052652	0.062414	0.060583	0.053015	0.068043	0.058173	0.059712	0.062821	0.064091	0.056885
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	0.042795	0.042749	0.044106	0.036288	0.045804	0.039721	0.037742	0.039472	0.037991	0.039198	0.050684	0.036982	0.044460	0.039250	0.046889	0.044546
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	0.029018	0.033786	0.032961	0.024439	0.031308	0.028010	0.027119	0.030679	0.029258	0.025773	0.038275	0.029034	0.030436	0.031567	0.032944	0.031679
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme	0.024652	0.023847	0.027840	0.021386	0.025515	0.024671	0.023118	0.021628	0.020452	0.023542	0.025901	0.021093	0.027030	0.023310	0.027550	0.025048
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	0.032723	0.031933	0.032763	0.024683	0.033865	0.027677	0.026118	0.030103	0.028828	0.028387	0.041122	0.028581	0.034645	0.029013	0.034573	0.031477
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	0.037185	0.041143	0.039586	0.030647	0.039650	0.035241	0.032381	0.037755	0.036085	0.034160	0.046114	0.033745	0.039422	0.035216	0.039871	0.038342
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_larvae	0.048783	0.047607	0.052615	0.042236	0.053400	0.047551	0.043394	0.044294	0.043510	0.046275	0.053219	0.046879	0.052763	0.047295	0.054419	0.049542
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus	0.033325	0.035840	0.038403	0.029572	0.034981	0.033041	0.030771	0.033022	0.031740	0.031780	0.036722	0.031976	0.035562	0.033850	0.037129	0.034638
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	0.039162	0.038635	0.042895	0.032232	0.041596	0.037270	0.033776	0.035712	0.034257	0.036719	0.041908	0.034293	0.041668	0.035004	0.043441	0.038035
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	0.036339	0.033901	0.036750	0.028964	0.037144	0.032542	0.031098	0.032024	0.030684	0.032880	0.043120	0.031857	0.038140	0.033432	0.038946	0.034924
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	0.033492	0.033878	0.037117	0.027807	0.036374	0.031148	0.028566	0.031821	0.030972	0.030945	0.038415	0.030447	0.036428	0.032617	0.037018	0.032963
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	0.042813	0.042380	0.048064	0.037238	0.043983	0.041459	0.039296	0.039928	0.038311	0.040755	0.044877	0.039764	0.045675	0.042105	0.046772	0.042204
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis	0.039319	0.037681	0.041830	0.034899	0.043679	0.038017	0.039454	0.036478	0.034805	0.037332	0.045956	0.037548	0.042800	0.039281	0.043247	0.043723
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0.033760	0.035505	0.035762	0.027021	0.035234	0.031122	0.029406	0.032478	0.030939	0.029385	0.040211	0.027606	0.034390	0.030256	0.037031	0.036259
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.041058	0.037555	0.039504	0.032066	0.041854	0.036402	0.033513	0.034950	0.034173	0.037560	0.044497	0.033625	0.042877	0.034056	0.042469	0.041037
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota	0.030001	0.032822	0.035559	0.026507	0.032762	0.030598	0.028767	0.030739	0.029360	0.028423	0.035086	0.031630	0.032365	0.030966	0.035472	0.031607
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	0.028573	0.030611	0.031346	0.024238	0.031829	0.027598	0.026515	0.028202	0.026781	0.025672	0.036084	0.025741	0.030141	0.026977	0.032127	0.030273
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	0.033376	0.037494	0.040696	0.031655	0.036865	0.034850	0.033059	0.034782	0.033486	0.030411	0.041708	0.032030	0.034484	0.036805	0.039332	0.037742
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	0.028768	0.026943	0.030481	0.022978	0.029744	0.026211	0.023556	0.025033	0.024255	0.026903	0.030434	0.026039	0.031352	0.025104	0.031283	0.027265
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0.025077	0.027804	0.027980	0.020087	0.026838	0.023531	0.021571	0.025780	0.024034	0.022456	0.031221	0.020572	0.026210	0.023004	0.027549	0.025560
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0.029325	0.030007	0.031438	0.023897	0.031678	0.026919	0.025898	0.028366	0.027540	0.025602	0.035693	0.025515	0.031322	0.027395	0.031664	0.029000
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	0.045353	0.048241	0.050599	0.041109	0.050564	0.045149	0.042780	0.045183	0.043360	0.044144	0.053268	0.047090	0.048673	0.047123	0.052618	0.050847
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	0.030848	0.033228	0.037778	0.028201	0.033667	0.031422	0.031804	0.031131	0.029896	0.030736	0.035062	0.037147	0.034761	0.036288	0.036007	0.032489
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	0.037703	0.040876	0.044552	0.033960	0.043294	0.038521	0.038023	0.038338	0.037075	0.035027	0.046555	0.039722	0.041392	0.041496	0.045354	0.040665
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	0.044266	0.047279	0.051022	0.037926	0.045232	0.042840	0.041329	0.043641	0.042065	0.041311	0.047811	0.040580	0.047515	0.044445	0.048566	0.043395
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	0.035237	0.037416	0.040772	0.032369	0.039741	0.035756	0.033900	0.035094	0.033245	0.034320	0.040897	0.030632	0.039091	0.035480	0.040716	0.037250
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	0.025524	0.028859	0.031577	0.024067	0.027414	0.026604	0.024647	0.025659	0.025118	0.025177	0.028765	0.026381	0.027759	0.027947	0.030520	0.026427
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170	0.022699	0.025570	0.027628	0.019533	0.025100	0.022852	0.022248	0.022905	0.021588	0.021464	0.026585	0.023116	0.025009	0.024718	0.026882	0.024432
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	0.026273	0.027904	0.030547	0.021738	0.029711	0.025731	0.023794	0.026273	0.025086	0.024239	0.030313	0.024941	0.028519	0.024528	0.029989	0.025750
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424	0.046446	0.050539	0.051101	0.039705	0.049299	0.044807	0.043905	0.047195	0.044638	0.043390	0.054574	0.044850	0.048938	0.045773	0.052058	0.050445
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646	0.034545	0.039953	0.043015	0.033519	0.036786	0.036728	0.034419	0.036057	0.035046	0.033760	0.039162	0.037217	0.037280	0.039895	0.040015	0.036913
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	0.034767	0.037048	0.039452	0.030226	0.037976	0.033376	0.031820	0.034424	0.032851	0.033228	0.040732	0.036379	0.037743	0.034968	0.040670	0.036573
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	0.028788	0.029711	0.029962	0.023109	0.030131	0.026843	0.025407	0.027354	0.025918	0.025734	0.034523	0.023432	0.030092	0.025813	0.030640	0.030655
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95	0.029389	0.031971	0.034309	0.028540	0.032683	0.030679	0.029778	0.029144	0.028155	0.028750	0.034415	0.031348	0.032287	0.032796	0.034245	0.033114
k__Bacteria|p__Firmicutes|c__Negativicutes	0.104398	0.123447	0.132522	0.112430	0.118926	0.117731	0.113673	0.117034	0.114152	0.104952	0.113810	0.125791	0.110171	0.126876	0.123771	0.112549
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.069640	0.099879	0.086243	0.058110	0.077085	0.069581	0.062346	0.092259	0.089481	0.063187	0.084912	0.074982	0.071360	0.075456	0.081860	0.070649
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	0.069195	0.096256	0.085832	0.058183	0.074175	0.069154	0.061435	0.086484	0.085669	0.062954	0.086706	0.082334	0.070967	0.076725	0.079917	0.066951
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	0.032471	0.038993	0.037810	0.027859	0.036280	0.031445	0.029959	0.035995	0.034971	0.029619	0.041898	0.035655	0.034785	0.035279	0.037041	0.034172
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	0.034954	0.036924	0.038256	0.031448	0.037845	0.034154	0.033039	0.033706	0.032742	0.033072	0.041856	0.035386	0.036152	0.035116	0.040918	0.039136
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0.035211	0.044348	0.042933	0.031726	0.039919	0.035937	0.032944	0.040880	0.039112	0.032137	0.045515	0.036332	0.037513	0.038338	0.040764	0.037635
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542	0.021441	0.027341	0.026395	0.018701	0.024786	0.021539	0.021125	0.024923	0.023921	0.019325	0.030103	0.024930	0.023331	0.025051	0.025685	0.022747
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	0.055393	0.064515	0.066877	0.048652	0.059998	0.056352	0.054290	0.059537	0.057477	0.052485	0.063101	0.057914	0.061269	0.060687	0.063028	0.055623
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0.036710	0.032579	0.034815	0.028962	0.039191	0.031682	0.029572	0.030255	0.029065	0.033306	0.043639	0.030265	0.038756	0.030612	0.039753	0.038512
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266	0.032938	0.032126	0.034946	0.026947	0.034080	0.031038	0.028798	0.030125	0.029256	0.030242	0.036574	0.027391	0.034849	0.029311	0.035816	0.031542
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0.046985	0.054805	0.056916	0.041438	0.051084	0.047352	0.045070	0.050072	0.048662	0.045023	0.054957	0.053477	0.050953	0.052405	0.056320	0.048332
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.040816	0.051084	0.048191	0.034520	0.044755	0.040521	0.037178	0.047531	0.045436	0.036564	0.052196	0.037492	0.042744	0.041626	0.045955	0.042339
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	0.045673	0.053341	0.051888	0.040104	0.051354	0.045168	0.045235	0.050067	0.048146	0.040655	0.060971	0.047687	0.047257	0.048396	0.051921	0.049796
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0.045092	0.052232	0.049447	0.040137	0.051321	0.044078	0.044305	0.049910	0.047784	0.040543	0.059925	0.041658	0.047065	0.045206	0.050177	0.049997
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis	0.040790	0.041555	0.044484	0.034864	0.045175	0.038845	0.036932	0.039944	0.038036	0.037277	0.050738	0.040144	0.043863	0.039832	0.046916	0.044087
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis_CAG_377	0.026324	0.028668	0.029824	0.021928	0.029005	0.025476	0.023413	0.026727	0.025613	0.024159	0.032777	0.025352	0.028637	0.026091	0.030007	0.027338
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale	0.030870	0.034183	0.035280	0.025443	0.033481	0.029795	0.027315	0.032261	0.030844	0.027312	0.036889	0.027423	0.032335	0.028579	0.034708	0.030282
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella	0.026818	0.027635	0.029619	0.021543	0.028840	0.025201	0.023001	0.025790	0.024511	0.024821	0.032247	0.025134	0.029314	0.025972	0.030520	0.026677
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_jalaludinii	0.039373	0.039989	0.042985	0.031266	0.039563	0.036169	0.033698	0.037758	0.036447	0.034542	0.044883	0.033025	0.040606	0.036244	0.042531	0.037856
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida	0.039343	0.039651	0.042974	0.035514	0.042084	0.039065	0.037758	0.036800	0.035904	0.036648	0.044408	0.036109	0.040517	0.037429	0.043596	0.040864
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas	0.024940	0.029509	0.032560	0.023305	0.028681	0.027228	0.026029	0.026584	0.025525	0.024440	0.028824	0.028120	0.027751	0.029671	0.029810	0.026651
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_flueggei	0.050097	0.066291	0.061193	0.045501	0.056596	0.051879	0.048926	0.060746	0.058745	0.046755	0.062337	0.056225	0.053458	0.057170	0.058330	0.052451
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_noxia	0.042738	0.046616	0.044584	0.035024	0.044380	0.039677	0.036188	0.042142	0.040863	0.039045	0.055006	0.040785	0.044011	0.040829	0.047115	0.044863
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_oral_taxon_920	0.046842	0.055559	0.050074	0.037676	0.051399	0.043587	0.040784	0.050890	0.049490	0.042032	0.061270	0.048759	0.050128	0.047447	0.051527	0.047476
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sputigena	0.023156	0.026768	0.027289	0.019641	0.025589	0.022773	0.021680	0.024328	0.023123	0.021498	0.028779	0.025463	0.025830	0.025688	0.026727	0.024690
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.059484	0.062724	0.067050	0.058702	0.063320	0.061368	0.061403	0.058923	0.056098	0.059143	0.066350	0.058061	0.063767	0.064489	0.063928	0.066062
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	0.068727	0.076746	0.082665	0.077333	0.076698	0.077550	0.077219	0.069964	0.066888	0.073434	0.074745	0.080665	0.074879	0.085884	0.078689	0.078218
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella	0.027277	0.032839	0.032196	0.023125	0.029974	0.026748	0.024710	0.029914	0.029410	0.025005	0.032435	0.026432	0.029158	0.027574	0.031668	0.027849
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans	0.023681	0.026374	0.026292	0.019694	0.026047	0.023123	0.021646	0.024352	0.023338	0.021741	0.029188	0.023116	0.025527	0.022704	0.026515	0.023971
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus	0.032621	0.033451	0.034881	0.027983	0.034385	0.030783	0.030412	0.030373	0.029333	0.030112	0.040219	0.032689	0.033845	0.032885	0.037054	0.034049
