clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	0.000116	0.000116	0.00012	0.00012	0.000116	0.000121	0.00012	0.000116	0.000116	0.000123	0.000116	0.00012	0.000116	0.00012	0.000116	0.000116
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.1e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus	8.3e-05	8.3e-05	8.7e-05	8.7e-05	8.4e-05	8.8e-05	8.7e-05	8.3e-05	8.3e-05	8.9e-05	8.3e-05	8.7e-05	8.3e-05	8.7e-05	8.4e-05	8.5e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0.000272	0.000266	0.000585	0.000585	0.000311	0.000582	0.000585	0.000266	0.000267	0.000596	0.000266	0.000585	0.000272	0.000585	0.000319	0.000399
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	0.000232	0.000229	0.000452	0.000451	0.00025	0.000447	0.000451	0.000229	0.00023	0.000461	0.000229	0.000451	0.000232	0.000451	0.000254	0.000296
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis	8.4e-05	8.4e-05	8.5e-05	8.5e-05	8.4e-05	8.6e-05	8.5e-05	8.4e-05	8.4e-05	8.8e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri	0.000121	0.000121	0.000122	0.000122	0.000121	0.000124	0.000122	0.000121	0.000121	0.000125	0.000121	0.000122	0.000121	0.000122	0.000121	0.000121
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	0.000512	0.0005	0.001271	0.001271	0.000585	0.001254	0.001271	0.0005	0.000502	0.001294	0.0005	0.001271	0.000511	0.001271	0.000598	0.000751
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	0.000248	0.000241	0.000821	0.00082	0.000292	0.000807	0.00082	0.000241	0.000242	0.000835	0.000241	0.00082	0.000247	0.00082	0.000302	0.000424
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis	0.000395	0.000389	0.000687	0.000687	0.000424	0.000684	0.000687	0.000389	0.00039	0.000702	0.000389	0.000687	0.000394	0.000687	0.000431	0.000496
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	0.002769	0.002728	0.006549	0.006547	0.003006	0.006446	0.006547	0.002727	0.002734	0.006636	0.002729	0.006547	0.002766	0.006547	0.003073	0.003753
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus	0.000689	0.000688	0.000772	0.000772	0.000692	0.000775	0.000772	0.000688	0.000688	0.000785	0.000688	0.000772	0.000689	0.000772	0.000693	0.000703
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pseudopneumoniae	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.004784	0.004669	0.013757	0.013753	0.005489	0.013502	0.013753	0.004666	0.004686	0.013889	0.004673	0.013753	0.004777	0.013753	0.00564	0.007456
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	0.000153	0.000153	0.000167	0.000167	0.000155	0.000169	0.000167	0.000153	0.000153	0.000171	0.000153	0.000167	0.000153	0.000167	0.000156	0.000164
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sinensis	8.5e-05	8.5e-05	8.7e-05	8.7e-05	8.6e-05	8.9e-05	8.7e-05	8.5e-05	8.5e-05	9e-05	8.5e-05	8.7e-05	8.5e-05	8.7e-05	8.6e-05	8.7e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus	0.000139	0.000139	0.000139	0.000139	0.000139	0.000141	0.000139	0.000139	0.000139	0.000143	0.000139	0.000139	0.000139	0.000139	0.000139	0.000139
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12	0.000132	0.000131	0.000139	0.000139	0.000132	0.000141	0.000139	0.000131	0.000131	0.000143	0.000131	0.000139	0.000132	0.000139	0.000132	0.000134
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.1e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC034E03	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC067H01	0.021162	0.021162	0.021169	0.021163	0.021162	0.021264	0.021163	0.021162	0.021162	0.02137	0.021162	0.021163	0.021162	0.021163	0.021162	0.021164
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC071D03	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HPH0090	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_M334	8.5e-05	8.5e-05	8.6e-05	8.6e-05	8.5e-05	8.7e-05	8.6e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.6e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_NLAE_zl_C503	0.05492	0.05492	0.054952	0.054942	0.05492	0.055147	0.054942	0.05492	0.05492	0.055351	0.05492	0.054942	0.05492	0.054942	0.05492	0.054924
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_056	0.007455	0.007455	0.007458	0.007456	0.007455	0.007499	0.007456	0.007455	0.007455	0.00755	0.007455	0.007456	0.007455	0.007456	0.007455	0.007455
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.000485	0.000469	0.002446	0.002445	0.000585	0.002371	0.002445	0.000468	0.000471	0.002479	0.000469	0.002445	0.000484	0.002445	0.000612	0.000946
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0.000333	0.000332	0.000401	0.0004	0.00034	0.000403	0.0004	0.000332	0.000332	0.00041	0.000332	0.0004	0.000333	0.0004	0.000341	0.000352
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_viridans	0.00011	0.000109	0.000119	0.000119	0.000111	0.00012	0.000119	0.000109	0.000109	0.000122	0.000109	0.000119	0.00011	0.000119	0.000111	0.000113
k__Bacteria|p__Firmicutes|c__Clostridia	0.209822	0.207853	0.328458	0.328423	0.221861	0.325304	0.328423	0.207803	0.208135	0.329395	0.207929	0.328423	0.209709	0.328423	0.225198	0.256738
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.205904	0.202673	0.333439	0.333442	0.222754	0.331534	0.333442	0.202585	0.203134	0.333506	0.202803	0.333442	0.205676	0.333442	0.226996	0.260392
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae	9.8e-05	9.8e-05	0.0001	0.0001	9.8e-05	0.000101	0.0001	9.8e-05	9.8e-05	0.000103	9.8e-05	0.0001	9.8e-05	0.0001	9.8e-05	9.8e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter	9.8e-05	9.8e-05	0.0001	9.9e-05	9.9e-05	0.000101	9.9e-05	9.8e-05	9.8e-05	0.000102	9.8e-05	9.9e-05	9.8e-05	9.9e-05	9.9e-05	9.9e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	9.7e-05	9.7e-05	0.000101	0.000101	9.8e-05	0.000102	0.000101	9.7e-05	9.7e-05	0.000104	9.7e-05	0.000101	9.7e-05	0.000101	9.8e-05	9.9e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae	0.000112	0.000112	0.000112	0.000112	0.000112	0.000114	0.000112	0.000112	0.000112	0.000115	0.000112	0.000112	0.000112	0.000112	0.000112	0.000112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella	0.000112	0.000112	0.000113	0.000113	0.000112	0.000114	0.000113	0.000112	0.000112	0.000116	0.000112	0.000113	0.000112	0.000113	0.000112	0.000112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	0.000112	0.000112	0.000112	0.000112	0.000112	0.000114	0.000112	0.000112	0.000112	0.000115	0.000112	0.000112	0.000112	0.000112	0.000112	0.000112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.004777	0.004776	0.005178	0.005176	0.004781	0.005198	0.005176	0.004776	0.004776	0.005244	0.004776	0.005176	0.004776	0.005176	0.004779	0.004777
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	0.000185	0.000184	0.000192	0.000192	0.000186	0.000194	0.000192	0.000184	0.000185	0.000197	0.000184	0.000192	0.000185	0.000192	0.000186	0.00019
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	0.000182	0.000182	0.000196	0.000196	0.000182	0.000198	0.000196	0.000182	0.000182	0.0002	0.000182	0.000196	0.000182	0.000196	0.000182	0.000183
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.004506	0.004496	0.004652	0.00465	0.004552	0.004682	0.00465	0.004496	0.004498	0.004723	0.004496	0.00465	0.004506	0.00465	0.004567	0.004634
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Butyribacterium_methylotrophicum	8.4e-05	8.4e-05	8.5e-05	8.5e-05	8.4e-05	8.6e-05	8.5e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59	0.000177	0.000177	0.00018	0.00018	0.000177	0.000182	0.00018	0.000177	0.000177	0.000185	0.000177	0.00018	0.000177	0.00018	0.000177	0.000177
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum	0.000672	0.000672	0.000719	0.000719	0.000675	0.000725	0.000719	0.000672	0.000672	0.000733	0.000672	0.000719	0.000672	0.000719	0.000677	0.000701
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale	8.4e-05	8.4e-05	8.5e-05	8.5e-05	8.4e-05	8.6e-05	8.5e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_paraputrificum	0.000151	0.00015	0.000193	0.000193	0.000159	0.000194	0.000193	0.00015	0.00015	0.000198	0.00015	0.000193	0.000151	0.000193	0.00016	0.000168
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	0.000109	0.000109	0.000111	0.000111	0.000109	0.000112	0.000111	0.000109	0.000109	0.000114	0.000109	0.000111	0.000109	0.000111	0.000109	0.000109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_7_2_43FAA	0.012123	0.012123	0.012127	0.012124	0.012123	0.012196	0.012124	0.012123	0.012123	0.012267	0.012123	0.012124	0.012123	0.012124	0.012123	0.012124
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167	9.8e-05	9.8e-05	9.8e-05	9.8e-05	9.8e-05	9.9e-05	9.8e-05	9.8e-05	9.8e-05	0.000101	9.8e-05	9.8e-05	9.8e-05	9.8e-05	9.8e-05	9.8e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_242	0.000616	0.00061	0.000862	0.000861	0.000651	0.000864	0.000861	0.000609	0.000611	0.000878	0.00061	0.000861	0.000616	0.000861	0.000657	0.000707
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_253	0.000108	0.000108	0.00011	0.00011	0.000108	0.000112	0.00011	0.000108	0.000108	0.000113	0.000108	0.00011	0.000108	0.00011	0.000108	0.00011
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299	0.000772	0.000773	0.000674	0.000674	0.000766	0.000683	0.000674	0.000774	0.000773	0.000687	0.000773	0.000674	0.000772	0.000674	0.000764	0.000743
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_413	0.000514	0.000516	0.000429	0.000429	0.000501	0.000435	0.000429	0.000516	0.000516	0.000439	0.000516	0.000429	0.000514	0.000429	0.000499	0.000475
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58	0.001859	0.001856	0.002256	0.002255	0.001886	0.002266	0.002255	0.001855	0.001856	0.002293	0.001856	0.002255	0.001859	0.002255	0.001898	0.002023
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_D5	0.014374	0.014373	0.014381	0.014376	0.014374	0.014458	0.014376	0.014373	0.014373	0.014535	0.014373	0.014376	0.014373	0.014376	0.014373	0.014375
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella	0.000319	0.000315	0.000395	0.000395	0.000337	0.000398	0.000395	0.000315	0.000315	0.000403	0.000315	0.000395	0.000318	0.000395	0.00034	0.000366
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	0.00031	0.000309	0.000405	0.000405	0.000321	0.000407	0.000405	0.000309	0.000309	0.000414	0.000309	0.000405	0.00031	0.000405	0.000323	0.000352
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	9e-05	8.8e-05	8.8e-05	8.8e-05	9.1e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.9e-05	8.8e-05	8.8e-05	8.8e-05	9.1e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.000309	0.000302	0.000649	0.000649	0.000345	0.000644	0.000649	0.000302	0.000303	0.000662	0.000303	0.000649	0.000308	0.000649	0.000353	0.000421
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.000188	0.000186	0.000252	0.000252	0.000195	0.000253	0.000252	0.000186	0.000186	0.000258	0.000186	0.000252	0.000187	0.000252	0.000198	0.000212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_brachy	9.8e-05	9.8e-05	0.000112	0.000112	9.8e-05	0.000113	0.000112	9.8e-05	9.8e-05	0.000114	9.8e-05	0.000112	9.8e-05	0.000112	9.8e-05	0.0001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum	9e-05	9e-05	9e-05	9e-05	9e-05	9.2e-05	9e-05	9e-05	9e-05	9.3e-05	9e-05	9e-05	9e-05	9e-05	9e-05	9e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.9e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_saphenum	8.4e-05	8.4e-05	8.5e-05	8.5e-05	8.4e-05	8.6e-05	8.5e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_sulci	0.000167	0.000167	0.000215	0.000215	0.00017	0.000216	0.000215	0.000167	0.000167	0.00022	0.000167	0.000215	0.000167	0.000215	0.00017	0.000179
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium	0.000251	0.000249	0.00043	0.00043	0.000266	0.000431	0.00043	0.000249	0.000249	0.000439	0.000249	0.00043	0.000251	0.00043	0.00027	0.000324
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum	0.000232	0.000231	0.000395	0.000395	0.000243	0.000394	0.000395	0.000231	0.000231	0.000403	0.000231	0.000395	0.000232	0.000395	0.000245	0.000283
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum	0.000107	0.000107	0.000117	0.000117	0.000109	0.000118	0.000117	0.000107	0.000107	0.00012	0.000107	0.000117	0.000107	0.000117	0.000109	0.000111
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	0.001059	0.00106	0.001033	0.001033	0.001055	0.001044	0.001033	0.00106	0.00106	0.001054	0.00106	0.001033	0.001059	0.001033	0.001054	0.001048
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.5e-05	9.4e-05	9.4e-05	9.4e-05	9.6e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA	9.3e-05	9.3e-05	9.6e-05	9.6e-05	9.3e-05	9.7e-05	9.6e-05	9.3e-05	9.3e-05	9.8e-05	9.3e-05	9.6e-05	9.3e-05	9.6e-05	9.3e-05	9.3e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas	0.000508	0.000508	0.000511	0.00051	0.000508	0.000516	0.00051	0.000508	0.000508	0.000522	0.000508	0.00051	0.000508	0.00051	0.000508	0.000509
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens	0.000508	0.000508	0.000512	0.000511	0.000508	0.000517	0.000511	0.000508	0.000508	0.000522	0.000508	0.000511	0.000508	0.000511	0.000508	0.000508
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter	0.000605	0.000606	0.000596	0.000595	0.000605	0.000602	0.000595	0.000606	0.000605	0.000608	0.000606	0.000595	0.000605	0.000595	0.000605	0.000603
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	0.000605	0.000605	0.000597	0.000597	0.000604	0.000603	0.000597	0.000605	0.000605	0.000609	0.000605	0.000597	0.000605	0.000597	0.000604	0.000603
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus	9.8e-05	9.8e-05	0.0001	0.0001	9.8e-05	0.000101	0.0001	9.8e-05	9.8e-05	0.000102	9.8e-05	0.0001	9.8e-05	0.0001	9.8e-05	9.8e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus	9.9e-05	9.9e-05	9.9e-05	9.9e-05	9.9e-05	0.0001	9.9e-05	9.9e-05	9.9e-05	0.000101	9.9e-05	9.9e-05	9.9e-05	9.9e-05	9.9e-05	9.9e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.024081	0.023761	0.052513	0.052503	0.025923	0.051694	0.052503	0.023753	0.023808	0.052851	0.023774	0.052503	0.024061	0.052503	0.026292	0.030803
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified	8.2e-05	8.2e-05	8.9e-05	8.9e-05	8.3e-05	9e-05	8.9e-05	8.2e-05	8.2e-05	9.1e-05	8.2e-05	8.9e-05	8.2e-05	8.9e-05	8.3e-05	8.3e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI005	8.3e-05	8.3e-05	8.8e-05	8.8e-05	8.4e-05	8.9e-05	8.8e-05	8.3e-05	8.3e-05	9e-05	8.3e-05	8.8e-05	8.3e-05	8.8e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	0.024695	0.024204	0.051616	0.051605	0.027625	0.050938	0.051605	0.024192	0.024276	0.051968	0.024223	0.051605	0.024665	0.051605	0.028198	0.034055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.5e-05	9.4e-05	9.4e-05	9.4e-05	9.7e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375	0.000348	0.000347	0.000382	0.000382	0.000353	0.000386	0.000382	0.000347	0.000347	0.000391	0.000347	0.000382	0.000347	0.000382	0.000354	0.000365
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	0.005424	0.005313	0.017117	0.017112	0.006116	0.016716	0.017112	0.00531	0.005329	0.017271	0.005317	0.017112	0.005418	0.017112	0.006305	0.008576
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	0.001381	0.001345	0.005094	0.005092	0.001604	0.004954	0.005092	0.001344	0.00135	0.005155	0.001347	0.005092	0.001379	0.005092	0.001663	0.002324
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	8.9e-05	8.9e-05	9.1e-05	9.1e-05	8.9e-05	9.2e-05	9.1e-05	8.9e-05	8.9e-05	9.4e-05	8.9e-05	9.1e-05	8.9e-05	9.1e-05	8.9e-05	9e-05
