clade_name	ERR1398151	ERR1398080	ERR1398101	ERR1398181	ERR1398239	ERR1398202	ERR1398231	ERR1398192	ERR1398142	ERR1398086	ERR1398075	ERR1398073	ERR1398193	ERR1398229	ERR1398238	ERR1398249	ERR1398191	ERR1398128	ERR1398112	ERR1398209	ERR1398124	ERR1398241	ERR1398204	ERR1398157	ERR1398131	ERR1398123	ERR1398178	ERR1398234	ERR1398243	ERR1398113	ERR1398090	ERR1398223	ERR1398134	ERR1398105	ERR1398072	ERR1398148	ERR1398246	ERR1398174	ERR1398228	ERR1398094
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.00197	0.002619	0.003224	0.000137	0.004544	0.000256	0.005939	0.003208	0.0008	0.00474	0.005315	0.001685	0.000184	0.000156	0.002037	0.000165	0.000147	0.002739	0.001852	0.002055	0.002137	0.002201	0.001798	0.00422	0.000177	0.002487	0.004702	0.000194	0.000157	0.002683	0.000169	0.003707	0.001214	0.005304	0.000982	0.000749	0.004347	0.002477	0.006621	0.001684
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.000106	0.000478	0.000501	9e-05	0.000539	0.00015	0.000492	0.000192	0.000258	0.000254	0.000569	0.000361	0.000116	0.000101	0.000413	0.000107	9.7e-05	0.000487	0.000388	0.000304	0.000433	0.000428	0.000378	0.000528	0.000113	0.000465	0.00026	0.000121	0.000103	0.00048	0.000109	0.000543	0.000293	0.000514	0.000274	0.000264	0.000537	0.000461	0.000494	0.000362
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.000107	0.000484	0.000502	9.8e-05	0.000555	0.000155	0.000476	0.00019	0.000248	0.000246	0.000579	0.000368	0.000123	0.000109	0.000421	0.000115	0.000104	0.000496	0.000396	0.000266	0.000438	0.000434	0.000386	0.000541	0.000119	0.000474	0.00026	0.000127	0.00011	0.000487	0.000116	0.000548	0.000273	0.000526	0.000269	0.00026	0.000549	0.000469	0.00048	0.000369
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.000105	0.00049	0.000499	9.7e-05	0.000549	0.000157	0.000463	0.000191	0.000263	0.000243	0.000571	0.000372	0.000123	0.000108	0.000421	0.000114	0.000104	0.000502	0.000401	0.000284	0.000444	0.000444	0.000391	0.000541	0.000119	0.000479	0.000257	0.000127	0.000109	0.000498	0.000116	0.00055	0.000285	0.000514	0.000281	0.000264	0.000543	0.000472	0.000478	0.000372
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella	1.8e-05	3.4e-05	4.3e-05	1e-05	5.6e-05	1e-05	6.5e-05	3.3e-05	2.1e-05	4.2e-05	6.4e-05	1.9e-05	1e-05	1e-05	2.5e-05	1e-05	1e-05	3.5e-05	2.2e-05	3.2e-05	2.7e-05	2.7e-05	2.1e-05	5.3e-05	1e-05	3.2e-05	4.4e-05	1e-05	1e-05	3.4e-05	1e-05	4.9e-05	2.5e-05	6.2e-05	2.6e-05	2.1e-05	5.5e-05	3.2e-05	7.4e-05	1.9e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum	1.7e-05	3.4e-05	4.2e-05	1e-05	5.6e-05	1e-05	6.3e-05	3.2e-05	2.1e-05	4.1e-05	6.4e-05	2e-05	1e-05	1e-05	2.6e-05	1e-05	1e-05	3.6e-05	2.2e-05	3.4e-05	2.7e-05	2.8e-05	2.2e-05	5.2e-05	1e-05	3.2e-05	4.5e-05	1e-05	1e-05	3.5e-05	1e-05	4.8e-05	2.7e-05	6e-05	2.5e-05	2e-05	5.4e-05	3.2e-05	7.3e-05	2e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.8e-05	1.3e-05	1.6e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.7e-05	1.3e-05	1.6e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.8e-05	1.2e-05	1.6e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.1e-05	1.5e-05	1.1e-05	1e-05	1e-05	2e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.6e-05	1.2e-05	1.5e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.1e-05	1.4e-05	1.1e-05	1e-05	1e-05	2.1e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	2e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.6e-05	1.3e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	1.6e-05	0.000117	0.000131	1e-05	0.000145	1e-05	0.000124	3.5e-05	2.1e-05	5.4e-05	0.00015	7.8e-05	1e-05	1e-05	9.7e-05	1e-05	1e-05	0.00012	8.7e-05	3.5e-05	0.000101	0.0001	8.4e-05	0.000142	1e-05	0.000113	5.5e-05	1e-05	1e-05	0.000116	1e-05	0.000141	2.9e-05	0.000145	2.6e-05	2.1e-05	0.000147	0.000113	0.000122	7.9e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	1.7e-05	7.2e-05	8.3e-05	1e-05	0.000105	1e-05	0.000101	3.4e-05	1.8e-05	5.1e-05	0.000113	4.5e-05	1e-05	1e-05	5.6e-05	1e-05	1e-05	7.5e-05	5e-05	3.1e-05	6e-05	6e-05	4.9e-05	9.9e-05	1e-05	6.8e-05	5.1e-05	1e-05	1e-05	7.2e-05	1e-05	9.4e-05	2.4e-05	0.000108	2.2e-05	1.8e-05	0.000102	6.8e-05	0.000103	4.5e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	1e-05	1.1e-05	1.4e-05	1e-05	2.1e-05	1e-05	2.7e-05	1.9e-05	1.2e-05	2.2e-05	2.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.2e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	2.5e-05	1e-05	1e-05	1.1e-05	1e-05	1.7e-05	1.6e-05	2.4e-05	1.6e-05	1.2e-05	1.9e-05	1e-05	3.5e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.2e-05	1.6e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_larvae	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.7e-05	1.3e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	9.3e-05	2.4e-05	3e-05	5e-05	5.1e-05	8.3e-05	8.8e-05	0.000138	0.000166	0.000118	6.7e-05	1.4e-05	6.4e-05	5.6e-05	1.7e-05	5.9e-05	5.3e-05	2.6e-05	1.5e-05	0.000197	1.9e-05	1.9e-05	1.5e-05	4.4e-05	6.1e-05	2.3e-05	0.000138	6.7e-05	5.7e-05	2.6e-05	6.1e-05	3.8e-05	0.00018	5.8e-05	0.000192	0.00016	4.5e-05	2.2e-05	0.000125	1.4e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis	7.7e-05	2.3e-05	3e-05	4.9e-05	4.9e-05	8.4e-05	8.7e-05	0.000121	0.000168	0.000108	6.6e-05	1.2e-05	6.5e-05	5.5e-05	1.6e-05	5.9e-05	5.3e-05	2.5e-05	1.4e-05	0.000188	1.7e-05	1.8e-05	1.3e-05	4.3e-05	6.2e-05	2.1e-05	0.000126	6.7e-05	5.6e-05	2.4e-05	6e-05	3.7e-05	0.000177	5.7e-05	0.00019	0.000164	4.4e-05	2.1e-05	0.000124	1.2e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	5.8e-05	8.8e-05	0.00011	1.8e-05	0.000147	3.3e-05	0.00018	0.000104	7.8e-05	0.000127	0.00017	5.1e-05	2.4e-05	2e-05	6.6e-05	2.2e-05	1.9e-05	9.2e-05	5.8e-05	0.000109	7e-05	7.1e-05	5.6e-05	0.000134	2.3e-05	8.3e-05	0.000133	2.5e-05	2.1e-05	8.9e-05	2.2e-05	0.000123	9.2e-05	0.00016	9.2e-05	7.6e-05	0.000139	8.3e-05	0.000197	5.2e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	5.7e-05	8.7e-05	0.000111	1.8e-05	0.00014	3.3e-05	0.000174	0.000102	7.7e-05	0.000122	0.000164	5.1e-05	2.4e-05	2e-05	6.6e-05	2.2e-05	1.9e-05	9.1e-05	5.8e-05	0.000108	7.1e-05	7.1e-05	5.6e-05	0.000132	2.3e-05	8.3e-05	0.000132	2.5e-05	2.1e-05	8.8e-05	2.2e-05	0.000123	9.1e-05	0.000155	9.2e-05	7.5e-05	0.000137	8.4e-05	0.000197	5.2e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.6e-05	1.3e-05	1.4e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.2e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2.2e-05	5.9e-05	7.6e-05	1e-05	9.7e-05	1e-05	0.000106	4.3e-05	2.5e-05	6e-05	0.000111	3.4e-05	1e-05	1e-05	4.4e-05	1e-05	1e-05	6.3e-05	3.8e-05	4e-05	4.7e-05	4.8e-05	3.7e-05	9.2e-05	1e-05	5.6e-05	6.3e-05	1e-05	1e-05	6e-05	1e-05	8.6e-05	3.1e-05	0.000106	3e-05	2.4e-05	9.6e-05	5.6e-05	0.000116	3.4e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	1.9e-05	5.9e-05	7.1e-05	1e-05	9.1e-05	1e-05	9.5e-05	3.8e-05	2.5e-05	5.2e-05	0.000102	3.7e-05	1e-05	1e-05	4.6e-05	1e-05	1e-05	6.2e-05	4.1e-05	4.1e-05	4.9e-05	4.9e-05	3.9e-05	8.6e-05	1e-05	5.7e-05	5.7e-05	1e-05	1e-05	6e-05	1e-05	8.2e-05	3.3e-05	9.6e-05	3e-05	2.5e-05	8.8e-05	5.7e-05	0.000107	3.7e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	0.039612	0.006439	0.008967	0.002384	0.014628	0.003741	0.02942	0.046963	0.009757	0.046557	0.018733	0.003754	0.002966	0.002607	0.004742	0.002727	0.002531	0.00688	0.004177	0.023688	0.004976	0.005181	0.004035	0.012622	0.002864	0.005994	0.047462	0.003061	0.002628	0.006618	0.002788	0.010204	0.014052	0.018976	0.012123	0.009233	0.01316	0.006019	0.037211	0.003752
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	0.038885	0.006276	0.008754	0.002299	0.014487	0.003699	0.029903	0.046623	0.009905	0.045387	0.018601	0.003609	0.002882	0.00253	0.004534	0.002653	0.00245	0.006753	0.004008	0.023823	0.00485	0.005033	0.003871	0.012343	0.002785	0.005781	0.048602	0.002991	0.00255	0.006476	0.002706	0.01003	0.014361	0.018598	0.01249	0.009083	0.012792	0.005805	0.038582	0.003605
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	0.038055	0.006289	0.009063	0.002334	0.015044	0.003705	0.029531	0.046503	0.010047	0.046345	0.019585	0.003527	0.002923	0.002565	0.004527	0.002685	0.00247	0.006747	0.003951	0.023385	0.004827	0.004978	0.00381	0.013037	0.002801	0.005843	0.049319	0.003024	0.002586	0.006491	0.002727	0.010503	0.014367	0.020119	0.012276	0.009232	0.013728	0.005892	0.037996	0.00353
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	0.037339	0.006076	0.008476	0.002333	0.01436	0.003773	0.029652	0.045599	0.010027	0.046415	0.018449	0.003632	0.002929	0.002571	0.004502	0.002688	0.002488	0.006567	0.004004	0.024741	0.004774	0.004948	0.003876	0.012107	0.002863	0.005654	0.0481	0.003052	0.002588	0.0063	0.002759	0.009735	0.014578	0.018606	0.012181	0.009339	0.012644	0.005679	0.037628	0.003627
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	0.01062	0.0005	0.000787	0.000471	0.001546	0.000809	0.003869	0.012088	0.002469	0.009162	0.002198	0.000233	0.000616	0.000526	0.000324	0.000556	0.000505	0.000553	0.000271	0.005302	0.000352	0.000371	0.000258	0.001272	0.000582	0.000454	0.010192	0.00064	0.000532	0.000526	0.00057	0.000955	0.003325	0.002186	0.003214	0.002198	0.001335	0.000457	0.005644	0.000233
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.7e-05	1.2e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170	0.025227	0.001135	0.001869	0.000817	0.003409	0.001366	0.009249	0.026743	0.004133	0.021581	0.004937	0.000557	0.001051	0.000908	0.000758	0.000951	0.000871	0.001244	0.000642	0.010494	0.000831	0.000856	0.000615	0.002855	0.001001	0.001047	0.024102	0.00109	0.000913	0.001185	0.000974	0.002182	0.005944	0.004983	0.005407	0.003748	0.003028	0.001067	0.014188	0.000558
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	5.7e-05	1.8e-05	2.6e-05	1e-05	4.6e-05	1.7e-05	8e-05	9.2e-05	4.9e-05	9.1e-05	6e-05	1e-05	1.2e-05	1e-05	1.2e-05	1.1e-05	1e-05	2e-05	1e-05	8.1e-05	1.3e-05	1.4e-05	1e-05	3.9e-05	1.1e-05	1.7e-05	0.000103	1.2e-05	1e-05	1.9e-05	1.1e-05	3.2e-05	6e-05	5.5e-05	6.1e-05	4.5e-05	4e-05	1.7e-05	0.000109	1e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424	0.001436	0.000811	0.001002	0.000715	0.001407	0.001034	0.001834	0.002038	0.001833	0.001921	0.001616	0.000504	0.000868	0.000771	0.00063	0.000811	0.000747	0.00086	0.00056	0.001978	0.000662	0.000679	0.00054	0.001285	0.000825	0.000769	0.002148	0.000879	0.000786	0.000832	0.000825	0.001144	0.001854	0.001584	0.002113	0.001757	0.001312	0.000769	0.002154	0.000504
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.8e-05	1.3e-05	1.6e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.1e-05	1.6e-05	1.2e-05	1e-05	1e-05	2.1e-05	1e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	0.004647	0.006514	0.008132	0.001121	0.01046	0.001732	0.01166	0.006664	0.003538	0.008713	0.011462	0.004206	0.001382	0.001228	0.005191	0.001284	0.001183	0.006815	0.004625	0.005668	0.005367	0.005522	0.004479	0.009876	0.001337	0.006209	0.008499	0.001429	0.00124	0.006618	0.001313	0.00886	0.004407	0.011576	0.004108	0.003416	0.010157	0.006243	0.012167	0.004207
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	0.020064	0.02629	0.02694	0.032104	0.030523	0.03663	0.033518	0.02627	0.043213	0.028619	0.032655	0.023057	0.034411	0.03293	0.024235	0.033675	0.032606	0.026971	0.023799	0.04186	0.024895	0.025261	0.023521	0.029607	0.033946	0.025727	0.030881	0.034476	0.033374	0.026929	0.034056	0.029079	0.042316	0.030346	0.044713	0.044125	0.029352	0.025546	0.038103	0.022994
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95	7e-05	4.5e-05	6.5e-05	1.3e-05	9.8e-05	2.5e-05	0.000155	0.000121	6.9e-05	0.000139	0.000125	2.3e-05	1.8e-05	1.5e-05	3.1e-05	1.6e-05	1.4e-05	4.8e-05	2.7e-05	0.000116	3.4e-05	3.5e-05	2.5e-05	8.7e-05	1.7e-05	4.2e-05	0.00015	1.9e-05	1.5e-05	4.6e-05	1.6e-05	7.4e-05	8.7e-05	0.000118	8.6e-05	6.6e-05	9.1e-05	4.3e-05	0.000191	2.3e-05
k__Bacteria|p__Firmicutes|c__Negativicutes	0.066695	0.007958	0.009423	0.023292	0.014072	0.03002	0.025061	0.066079	0.04847	0.04891	0.017627	0.005601	0.026419	0.024525	0.006361	0.025307	0.023909	0.008407	0.005993	0.059141	0.006754	0.006921	0.005867	0.012479	0.025658	0.007528	0.05585	0.02678	0.024729	0.008269	0.025622	0.010845	0.051099	0.016518	0.055239	0.046355	0.012639	0.00745	0.033698	0.005593
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.023997	0.003359	0.004338	0.004875	0.006423	0.006678	0.011699	0.025471	0.012356	0.020791	0.008138	0.002177	0.005697	0.005186	0.002599	0.005396	0.005056	0.003549	0.002372	0.018029	0.002774	0.002819	0.002305	0.005705	0.005531	0.003166	0.022994	0.005799	0.005273	0.003447	0.005494	0.004929	0.014159	0.007895	0.014442	0.011976	0.00591	0.003174	0.015185	0.002178
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	0.024021	0.003362	0.004059	0.005162	0.006406	0.006889	0.011421	0.025383	0.012349	0.020843	0.008008	0.002233	0.006	0.005473	0.00261	0.005666	0.005369	0.003598	0.00242	0.017562	0.002787	0.002885	0.002355	0.005576	0.005807	0.00315	0.022523	0.006096	0.005535	0.003517	0.00572	0.00482	0.01418	0.007524	0.013947	0.011727	0.005623	0.003118	0.01513	0.002225
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	0.000164	0.000368	0.000415	0.000139	0.000522	0.000225	0.000566	0.000291	0.000396	0.000356	0.00058	0.000243	0.000177	0.000154	0.000295	0.000164	0.000148	0.000385	0.000267	0.000477	0.000309	0.000314	0.000259	0.000484	0.000171	0.000351	0.000386	0.000183	0.000157	0.000374	0.000167	0.00046	0.000454	0.000515	0.000434	0.000399	0.000489	0.000348	0.00065	0.000243
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	1.5e-05	1e-05	1.3e-05	1e-05	2.1e-05	1e-05	2.9e-05	2.8e-05	1.6e-05	2.8e-05	2.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.4e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	3.2e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1.9e-05	2.4e-05	2.1e-05	1.5e-05	1.9e-05	1e-05	3.7e-05	1e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	9.2e-05	1e-05	1e-05	0.000125	1.5e-05	0.000197	3.5e-05	0.00012	0.000325	7.1e-05	2.1e-05	1e-05	0.000158	0.000138	1e-05	0.000147	0.000133	1e-05	1e-05	0.000275	1e-05	1e-05	1e-05	1.2e-05	0.00015	1e-05	9.6e-05	0.000162	0.000141	1e-05	0.00015	1e-05	0.000308	1.7e-05	0.000353	0.000322	1.2e-05	1e-05	6.1e-05	1e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542	5.1e-05	0.000368	0.00045	1e-05	0.000524	2.1e-05	0.000532	0.000115	5.7e-05	0.000211	0.000566	0.000239	1.4e-05	1.2e-05	0.000296	1.3e-05	1.1e-05	0.000381	0.000265	0.000118	0.000313	0.000313	0.000256	0.000506	1.4e-05	0.000355	0.000208	1.5e-05	1.2e-05	0.000374	1.3e-05	0.000486	8.3e-05	0.000545	6.9e-05	5.6e-05	0.000517	0.000357	0.000554	0.00024
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	0.025017	0.002926	0.003708	0.004896	0.005576	0.006567	0.01046	0.026016	0.011502	0.02063	0.006979	0.002012	0.005671	0.005206	0.002348	0.005363	0.005079	0.003099	0.002171	0.017017	0.00248	0.002536	0.002113	0.004942	0.005502	0.002781	0.022978	0.00576	0.005221	0.003043	0.005434	0.004288	0.013588	0.006869	0.013444	0.011406	0.005053	0.002785	0.01409	0.00201
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0.000104	0.003134	0.002551	0.00048	0.001919	0.000687	0.001093	0.000208	0.000739	0.000315	0.001705	0.003347	0.000568	0.00052	0.003321	0.000545	0.000507	0.003047	0.003376	0.00058	0.003362	0.003224	0.003356	0.002066	0.000565	0.003189	0.000314	0.000584	0.000527	0.003068	0.000554	0.002514	0.00074	0.001464	0.000704	0.00081	0.002056	0.003147	0.00096	0.003361
